word,vowel,token,type,repetition,freq_f1,amp_f1,width_f1,freq_f2,amp_f2,width_f2,freq_f3,amp_f3,width_f3,freq_h1,amp_h1,freq_h2,amp_h2,amp_h3,amp_p0,freq_p0,p0_id,p0prominence,a1p0_h1,a1p0_h2,a1p0_h3,a1p0,a1p0_compensated,freq_p1,amp_p1,a1p1,a1p1_compensated,a3p0,vwl_amp_rms,vwl_duration,timepoint,point_time,point_vwlpct,attempted_fix,status,errorflag,nasal,oral,nasalance,murmur,cog,mfcc01,mfcc02,mfcc03,mfcc04,mfcc05,mfcc06,mfcc07,mfcc08,mfcc09,mfcc10,mfcc11,mfcc12,mfcc13
toot,u,60,oral,3,323,39.52,60,1686,13.19,272,2566,15.18,79,108,39.91,215,38.38,39.52,39.91,108,H1,1.52,-0.39,1.14,0.005,-0.39,1.72667,991,4.53,34.99,36.62679,-24.72559,0.0270579697,137,6,110.463227,55.56,None,Auto,None,56.5056404391638,71.6863624423745,0.440789122324428,1.07696177734834,142.580399953656,496.344208615686,32.5384462882569,122.184245863327,64.2241676773694,59.2692604077569,40.1784151365826,-76.270807347071,-14.4285206167204,-19.805044072074,-19.3653237776572,3.02841226505822,-18.7312851337045,27.9379860279349
toot,u,60,oral,3,323,38.95,67,1698,13.9,145,2567,11.08,104,108,39.78,215,38.31,38.95,39.78,108,H1,1.47,-0.83,0.64,-0.00229,-0.83,1.28577,861,3.68,35.27,36.79302,-28.69612,0.0270579697,137,7,110.478436,66.67,None,Auto,None,56.2583688665974,71.4994167820312,0.440351784284399,1.0899371596177,368.737081707486,478.816966119945,28.4461270040238,137.206479606136,49.6646926710066,88.3092127357759,45.3133757941262,-94.9206290763826,-34.7563834966502,-52.5627058373791,-28.2004601017447,3.56141167869719,-7.11784530786476,27.5237904220741
toot,u,60,oral,3,323,38.81,85,1693,14.61,126,2540,11.91,71,108,39.6,215,38.1,38.81,39.6,108,H1,1.5,-0.79,0.71,-0.00185,-0.79,1.32261,969,5.55,33.26,34.88206,-27.68665,0.0270579697,137,8,110.493645,77.78,None,Auto,None,55.9050585741093,71.0541663061996,0.440338688479029,1.09674788817734,185.346522791338,513.798348222587,10.4034584011669,119.132402112682,47.2017124476508,70.4979677115803,39.6739685593128,-81.0800596642452,-32.6885627363012,-13.0084822122274,-22.9097417997499,4.5194635090534,0.360899840697813,0.679373011328829
toot,u,60,oral,3,323,36.84,68,1807,14.02,165,2662,9.98,132,108,38.63,215,35.77,36.84,38.63,108,H1,2.86,-1.79,1.07,0.00107,-1.79,0.33419,861,5.35,31.49,32.9466,-28.64787,0.0270579697,137,9,110.508854,88.89,None,Auto,None,55.1316619887353,69.4602423557773,0.442497947830456,1.12380389768966,117.919833258251,484.672483330527,62.3788312774918,99.9707959339575,98.8040765395423,76.2991646194265,24.1590985531481,-57.8467539030311,-45.5424946305083,-13.3499985544717,-0.031668968323523,0.726626215506609,-12.0220363742787,8.03803857235288
toot,u,60,oral,3,301,34.53,330,1546,9.49,902,2598,7.6,1047,108,35.16,194,28.45,34.53,35.16,108,H1,6.71,-0.63,6.08,0.0001,-0.63,1.41644,926,14.46,20.07,21.70264,-27.56488,0.0270579697,137,10,110.524062,100,None,Auto,None,53.4165558381389,64.8542745964822,0.451646070648561,1.16974129052916,146.451509236236,301.51899750674,35.8972485682632,132.695680166428,99.0131599857692,137.931209091971,31.2337632608155,-42.8408559317309,27.9103260425807,18.0741889687813,4.33373744087398,23.7194549775597,-1.43650958317789,1.39798838943091
pant,ae,61,nt,4,646,25.87,486,2206,13.95,515,3010,11.67,468,108,41.05,215,29.69,19.12,41.05,108,H1,11.36,-15.18,-3.82,6.7531,-15.18,-13.16173,861,17.79,8.08,10.58307,-29.37594,0.0352144367,183,1,115.152689,0,None,Auto,None,62.6539392856363,64.6130023570559,0.492303330911653,1.19665188801778,186.979942588027,460.065231476095,-84.7768031254278,117.486363139909,83.7761714511491,-8.57527422214308,6.36024671247717,-15.2952043340578,12.4824801593108,43.7099465759166,33.367235032275,33.1464712395832,-18.3116501500275,-39.0906925768172
pant,ae,61,nt,4,624,29.52,161,1971,12.76,227,3046,5.2,787,108,42.41,215,37.17,32.49,42.41,108,H1,5.24,-12.89,-7.65,-2.96804,-12.89,-10.86361,861,22.56,6.96,9.95528,-37.21282,0.0352144367,183,2,115.173012,11.11,None,Auto,None,66.6780341121872,66.7004443373323,0.499915990100481,1.11818929674319,287.579560021445,540.903911225579,-0.191360397684521,120.808357959807,45.33830676247,-30.446348965913,-25.8165076003737,-54.3480845058092,18.8293018978086,43.4901119410135,44.9188257186494,23.8477812214131,-42.6877154007973,-27.7377843557418
pant,ae,61,nt,4,538,34.05,195,2179,16.42,263,2835,10.57,387,108,41.91,215,38.54,34.19,41.91,108,H1,3.37,-7.86,-4.49,-0.13783,-7.86,-5.83314,969,23.35,10.7,12.86837,-31.33737,0.0352144367,183,3,115.193334,22.22,None,Auto,None,67.9346707055697,67.4615113764275,0.501747314148252,1.08258764962837,160.087806532104,558.086608945971,-26.0489801687302,85.7405833401906,60.8353134961117,14.053530013763,-18.4380798990468,-56.3896237485084,10.0197165136011,39.7460967684966,45.2573521203003,-4.39992513090242,-20.6487378085553,-9.3804043603974
pant,ae,61,nt,4,538,34.82,209,2155,19.8,242,2834,14.95,323,108,41.7,215,39.14,35.12,41.7,108,H1,2.56,-6.88,-4.32,-0.30352,-6.88,-4.85243,969,24.47,10.35,12.46042,-26.74998,0.0352144367,183,4,115.213657,33.33,None,Auto,None,68.5502327028981,67.6891843241775,0.503160056015762,1.06759622369721,225.428076718337,544.724045017555,-54.8424691667677,107.753784668045,36.9113191225735,17.8481062620179,-25.907470052104,-81.5980873060946,11.8951647191992,38.9619035708821,43.0617116367037,-3.16319026778019,-37.0669417351259,-2.70503045084631
pant,ae,61,nt,4,538,34.76,189,2113,20.1,273,2849,17.84,296,108,41.44,215,39.23,35.31,41.44,108,H1,2.21,-6.68,-4.47,-0.55271,-6.68,-4.65344,969,25.78,8.98,11.20906,-23.59537,0.0352144367,183,5,115.23398,44.44,None,Auto,None,68.7835546189034,67.8087047490031,0.503568466743326,1.06208829127142,357.239247647289,555.552415397405,-57.7314206991188,98.7116292901781,26.8152054340219,10.7622182520299,-32.0431745974898,-70.4245720749969,2.40993838968777,38.9071039557181,43.06602503271,-11.6218173000428,-28.2303850257781,-1.52484552490093
pant,ae,61,nt,4,538,35.18,215,2061,20.15,245,2807,17.91,256,108,41.37,215,39.66,35.33,41.37,108,H1,1.72,-6.19,-4.48,-0.15308,-6.19,-4.16255,861,25.03,10.15,12.71479,-23.45603,0.0352144367,183,6,115.254302,55.56,None,Auto,None,68.795895696854,68.0692022429672,0.502654780016328,1.05457328450754,638.735030939703,556.282676680492,-76.1331727754338,86.3613285849698,28.1864567551036,10.9829648754391,-33.1206831967404,-70.0408303724873,0.393204646304512,37.6349620431025,32.3195281848897,7.03921120786633,-32.5010236715546,0.181163874297985
pant,ae,61,nt,4,538,33.84,231,2002,22.08,255,2840,18.39,237,108,40.94,215,39.84,34.96,40.94,108,H1,1.1,-7.1,-6,-1.12196,-7.1,-5.07358,861,27.08,6.76,9.43265,-22.54895,0.0352144367,183,7,115.274625,66.67,None,Auto,None,68.6627551632142,68.3404753738832,0.501176175875808,1.04895117942252,724.785298756408,554.856356903639,-73.9222414333585,76.2393309818909,33.0098760763565,3.95568995161747,-18.8803370482614,-69.6838235464086,0.488559081220363,39.1761696669427,34.213364955482,15.9956685292427,-30.4082594096578,11.2664447547151
pant,ae,61,nt,4,646,33.81,225,1935,22.62,199,2826,17.64,222,108,41.01,215,39.93,34.83,41.01,108,H1,1.07,-7.2,-6.12,-1.02364,-7.2,-5.17308,861,27.72,6.09,8.76888,-23.37215,0.0352144367,183,8,115.294947,77.78,None,Auto,None,68.3676707141543,68.4788678298471,0.499593716008911,1.05067935491555,172.073906398561,551.159132281926,-52.8803159210744,83.3317571200026,23.9099708380694,11.5599314886347,7.30728299876428,-52.4986128511557,1.76309553636544,29.2225176966522,38.7040657708227,20.5529410930355,-22.2190937288457,8.97613770265354
pant,ae,61,nt,4,560,31.78,199,1845,22.51,143,2819,14.32,184,108,41.62,215,39.77,34.67,41.62,108,H1,1.85,-9.84,-7.99,-2.88526,-9.84,-7.81326,861,27.16,4.62,7.51122,-27.29812,0.0352144367,183,9,115.31527,88.89,None,Auto,None,68.3884266086646,68.1883249162753,0.500732561325977,1.06827155362711,130.930312598733,570.391583293918,-13.6902302655575,84.6503139819498,24.7134168861935,-3.10990553524408,36.7729702629905,-41.0577095465321,-18.5420224576074,20.3851018259879,35.1691467015948,14.0254130590167,-24.8489375818467,2.66440965003053
pant,ae,61,nt,4,538,33.63,345,1739,11.88,771,3123,3.32,489,108,41.42,215,38.32,34.63,41.42,108,H1,3.1,-7.79,-4.69,-1.0037,-7.79,-5.76166,947,24.57,9.06,11.07793,-38.09905,0.0352144367,183,10,115.335592,100,None,Auto,None,70.766189059327,65.4367484306404,0.519564338063851,1.1137400033873,206.069005045062,579.529960806616,108.451644976884,76.2303523499275,29.9289626764691,-7.94591866502292,18.6072848333804,-16.0233343655039,-29.4690787376402,1.7579227522997,42.6366344830882,3.77340074364408,-35.9558527086653,2.63652055046314
pond,ah,62,nd,4,689,34.8,237,1004,27.88,208,2277,7.86,600,108,39.23,237,34.61,34.44,39.23,108,H1,4.63,-4.43,0.19,0.36192,-4.43,-2.38672,1034,26.18,8.62,13.68708,-31.37403,0.0368894708,187,1,116.738616,0,None,Auto,None,64.3405297108531,67.3970307507182,0.488399280246439,0.987199298727244,317.094227723091,602.916826954514,44.3122735399081,16.5507766693877,-0.274422835193811,-82.7908688621086,0.371364541941363,24.6930613142934,9.40911301519778,49.0100725479444,36.6823031928514,-9.91195587207234,-38.2656881556919,19.7395182449568
pond,ah,62,nd,4,646,35.55,239,957,29.83,231,2259,7.79,437,108,38.61,215,36.35,32.9,38.61,108,H1,2.26,-3.06,-0.8,2.64663,-3.06,-1.01823,883,29.83,5.72,10.21665,-30.82166,0.0368894708,187,2,116.759403,11.11,None,Auto,None,66.8205710114772,68.9852690487414,0.49203017323738,0.974237149432028,123.210235428122,622.822899784645,44.1916453812508,6.66317871009385,29.4322553747578,-71.3111675463325,-28.6853306029052,50.6605074302054,6.65507285725783,11.7043565111725,49.1668883262072,-11.2132807132743,-28.343353045229,8.91996511741045
pond,ah,62,nd,4,646,36.99,242,977,32.96,254,2307,7.1,369,108,38.8,215,37.09,32.9,38.8,108,H1,1.71,-1.81,-0.1,4.09175,-1.81,0.22955,861,32.96,4.03,8.08778,-31.7047,0.0368894708,187,3,116.78019,22.22,None,Auto,None,67.5045059169482,69.0974951161858,0.494169231829733,0.975236401262484,211.638396930531,648.382047227928,34.1013091173628,8.78068483570749,17.4879880108133,-74.652508069917,-23.7267670527632,34.6722952225029,1.38504138486765,6.6363906693216,44.8776899444987,-10.2506700914957,-34.0872338446978,7.54815645565253
pond,ah,62,nd,4,646,37.36,247,985,33.84,243,2309,8.19,278,108,38.94,215,37.48,32.99,38.94,108,H1,1.46,-1.58,-0.12,4.37016,-1.58,0.45928,861,33.84,3.52,7.57336,-30.7506,0.0368894708,187,4,116.800978,33.33,None,Auto,None,67.7661711228915,69.2393771577085,0.494623553376832,0.978547458247782,396.34614038281,653.888792620633,17.9707334405008,14.7110450589785,8.55908832254542,-87.8116916716404,-25.1154361121349,34.23215296453,-10.4760746915753,11.3715362202584,56.0989333164301,-26.0380615249686,-31.5147306439067,15.2517605108745
pond,ah,62,nd,4,646,37.01,299,987,33.85,338,2325,9.1,353,108,39.33,215,37.94,33.37,39.33,108,H1,1.39,-2.32,-0.93,3.64097,-2.32,-0.28397,861,33.85,3.16,6.77643,-30.22825,0.0368894708,187,5,116.821765,44.44,None,Auto,None,67.9812413886107,69.3186296165626,0.495129681411349,0.983954437259031,631.003543923702,654.705130788457,10.7308008959666,14.4879343392282,4.31481702802685,-93.752110322461,-18.7036614974861,23.5592446707725,-5.07196910867047,14.767613417085,46.302934439646,-14.1618580746675,-31.4618876134006,7.59737101079315
pond,ah,62,nd,4,646,37.97,244,1059,29.68,280,2280,9.49,366,108,39.95,215,38.81,34.51,39.95,108,H1,1.14,-1.98,-0.84,3.46241,-1.98,0.05749,861,33.97,4,7.45058,-30.46336,0.0368894708,187,6,116.842553,55.56,None,Auto,None,68.6291416366752,70.0917248393524,0.494728322999158,0.980597676210364,710.116308571562,655.554587989101,11.9196318757418,-7.58555922656619,15.4299212635669,-113.078206326648,1.66940438043841,26.9451385653382,-18.1198866159587,36.8694204319908,35.4924221570817,-19.0586643777039,-21.9155762789249,14.3713833958309
pond,ah,62,nd,4,646,38.33,232,1124,32.52,216,2286,9.41,346,108,40.23,215,39.31,34.87,40.23,108,H1,0.91,-1.9,-0.98,3.45837,-1.9,0.13589,861,33.73,4.6,7.95124,-30.81979,0.0368894708,187,7,116.86334,66.67,None,Auto,None,68.8762280219923,70.6276432095299,0.4937227004094,0.985236938357474,393.128247705599,679.191959282218,11.496519012133,-5.83106968094214,-0.569636573507321,-87.6390399875688,22.4354213826608,17.9146525213249,-19.5178699109914,25.1655905408562,15.083069697414,-22.3792370019136,-15.9999095499097,19.1819472462971
pond,ah,62,nd,4,646,37,256,1232,28.14,315,2267,10.06,358,108,40.47,215,39.78,35.36,40.47,108,H1,0.69,-3.47,-2.78,1.64249,-3.47,-1.43797,883,31.28,5.72,8.7387,-30.40817,0.0368894708,187,8,116.884128,77.78,None,Auto,None,68.7739725944318,70.4159501821488,0.494101664994984,1.00238956710086,586.065670766105,658.299452461991,32.5034529117183,0.278712026647101,-44.7223553973979,-48.9734347942172,38.0010756534473,-14.5308642934473,-26.3911234540705,25.9641545898985,11.7468301378855,-17.8317317581594,-0.440176525858995,12.464429393537
pond,ah,62,nd,4,431,36.86,239,1435,28.81,227,2580,6.54,279,108,41.32,215,40.67,35.85,41.32,108,H1,0.65,-4.46,-3.81,1.00763,-4.46,-2.4221,883,28.2,8.66,10.94274,-34.77831,0.0368894708,187,9,116.904915,88.89,None,Auto,None,69.0973462523633,70.0152867357317,0.496700729244888,1.01858725399768,752.315478175977,626.364092019781,-3.90823583152655,11.5446089938976,-0.037820764556895,-50.9005696416243,29.3733228361117,5.62785626426681,-50.0677880447825,9.82703336265262,34.8592880312838,-21.102039647357,-3.45010286966325,60.9470454915994
pond,ah,62,nd,4,409,39.03,150,1524,16.91,439,2027,6.29,5550,108,42.72,215,41.84,37.44,42.72,108,H1,0.88,-3.69,-2.81,1.5924,-3.69,-1.61568,947,17.84,21.19,22.96101,-36.43026,0.0368894708,187,10,116.925703,100,None,Auto,None,73.7669029990223,66.6627789762052,0.525294239518645,1.05961796404055,229.007657840737,608.385554203517,57.4122691650585,35.0022946213035,57.0783446685391,-36.7155147432317,34.8754274974125,13.5135734055529,-51.5812800438929,0.661941245368232,15.9755398130394,-23.7650971763367,-8.69782076242713,45.714378852647
fiend,i,63,nd,4,754,-18.94,1538,1792,-4.68,358,2337,-8.84,1116,101,-0.86,215,-13.63,-14.04,-0.86,101,H1,12.78,-18.08,-5.31,-4.90463,-18.08,-16.0784,883,-16.65,-2.29,-0.23721,-7.98071,0.0412004435,157,1,118.332269,0,HighF1Corrected,Auto,LoPitch,65.3259686862032,68.7949986803401,0.487067532906111,1.04127889648071,125.51286557362,487.999242978958,-76.920022772161,133.382603915632,135.118675761091,55.8940850240604,11.6097285022784,-98.8447962709736,-16.3914669342246,34.1327421268317,-14.3023092286772,-16.4734423946418,-13.9576325937722,20.4589252165025
fiend,i,63,nd,4,323,41.39,146,2469,14.18,281,3164,7.53,525,108,41.42,215,41.78,41.39,41.78,215,H2,0.37,-0.03,-0.39,0.00082,-0.39,1.97738,883,19.58,21.81,23.20467,-34.24571,0.0412004435,157,2,118.349735,11.11,None,Auto,None,71.3493939623787,68.0786492301486,0.511729149521641,1.04275659090817,373.605834179573,529.343753820352,-10.9605252848469,180.928533754711,101.610975948875,-11.7919970355347,-48.5501323411002,-104.812803356773,8.09337872220914,47.6120820394478,-20.3235101390082,-40.9348859267328,-38.5045162476319,2.40239981748846
fiend,i,63,nd,4,323,41.94,120,986,19.54,1559,2526,15.22,265,108,42.6,215,42.85,41.94,42.85,215,H2,0.58,-0.66,-0.91,0.00161,-0.91,1.53755,861,19.54,22.4,23.62702,-27.63437,0.0412004435,157,3,118.367202,22.22,None,Auto,None,73.6837146713157,66.8815347598516,0.524195809202455,1.05886107504837,205.464743473708,528.990730614756,32.2994192227459,201.4901441815,107.226761991465,-26.9335685422931,-74.237740172738,-73.3304137613519,45.3369960919613,58.0682690257311,-19.5160437160448,-45.7520102546406,-32.0691052702837,0.567834365190636
fiend,i,63,nd,4,323,42.74,121,837,21.64,658,2602,17.7,72,108,43.33,215,42.67,42.74,43.33,108,H1,0.67,-0.59,0.07,0.0007,-0.59,1.51007,969,15.77,26.97,28.37625,-25.62714,0.0412004435,157,4,118.384669,33.33,None,Auto,None,74.5561727375355,66.4399514235172,0.528781717803631,1.06241741379484,209.964137836873,549.629158933541,19.8925023805818,195.692898724808,85.2605522282412,-44.1699268190822,-62.3014567086245,-62.1963496084431,47.8585955089376,45.3920454257023,-36.7901040978941,-53.1610221853947,-29.2800666056257,12.8368045840772
fiend,i,63,nd,4,215,43.06,95,911,18.77,399,2626,15.62,70,108,43.5,215,43.06,42.83,43.5,108,H1,0.44,-0.44,0,0.23413,-0.44,1.67375,969,18.77,24.29,26.65095,-27.88432,0.0412004435,157,5,118.402136,44.44,None,Auto,None,74.9035867789732,66.0159294541524,0.531534515453906,1.06341236250148,106.018369059445,545.43800388324,36.7731944784922,175.240899611751,96.8524473685984,-35.8629531118093,-46.2149251852543,-42.7511287381518,38.7115153120261,49.5763493864814,-38.3620698125016,-44.4420614125991,-21.8335122583452,9.00558583302014
fiend,i,63,nd,4,215,43.01,89,931,20.85,328,2642,15.83,75,108,43.52,215,43.01,42.86,43.52,108,H1,0.51,-0.51,0,0.15287,-0.51,1.60614,991,20.85,22.16,24.95395,-27.68774,0.0412004435,157,6,118.419602,55.56,None,Auto,None,75.077189859396,65.7622514294601,0.533069353104119,1.06167131463466,176.980618862108,558.082873322153,45.8906666189294,160.305697810743,101.946168800367,-46.1054181560093,-53.2321197823363,-31.8535468640549,45.2882022655372,33.9173426412936,-24.7259689257003,-45.156675898529,-41.1092287787955,18.4209625842184
fiend,i,63,nd,4,215,43.34,74,935,20.55,295,2637,14.68,94,108,43.51,215,43.34,43.24,43.51,108,H1,0.17,-0.17,0,0.10457,-0.17,1.94884,991,20.55,22.79,25.86528,-28.82777,0.0412004435,157,7,118.437069,66.67,None,Auto,None,75.1997566267235,65.7783973295658,0.533414252608524,1.05672319888625,315.865166174281,560.03262805015,35.9694277735658,150.803649986827,96.4388411663669,-38.4956753624454,-32.3712959025323,-58.1017865325891,21.8087363520468,42.3088458047869,-48.8394551773837,-45.7370838998921,-40.5315719578537,19.2596585712774
fiend,i,63,nd,4,215,42.7,77,926,21.05,313,2634,12.63,111,108,42.96,215,42.7,42.69,42.96,108,H1,0.26,-0.26,0,0.00816,-0.26,1.85788,991,21.05,21.65,24.49526,-30.33428,0.0412004435,157,8,118.454536,77.78,None,Auto,None,74.9467173769773,65.6030093598618,0.533239865469858,1.05570161152355,103.663112586032,545.031446165508,64.2110697937248,167.946533625013,85.8962233365615,-36.5673810699229,-28.7142616884575,-50.0598757486769,42.1274247109259,34.735644066294,-31.9026685130634,-37.2024739789101,-43.7623951806152,13.8075919750438
fiend,i,63,nd,4,215,42.83,55,931,22.19,182,2629,8.39,184,108,43.25,215,42.83,42.39,43.25,108,H1,0.42,-0.42,0,0.44196,-0.42,1.70685,991,22.19,20.64,24.93683,-34.85995,0.0412004435,157,9,118.472003,88.89,None,Auto,None,74.8845051694773,65.5346206982955,0.533292774091138,1.05990458637316,380.571041073233,564.730661591739,82.2193108294899,132.76611005811,71.0304183555067,-19.3954874781925,-66.4689194316762,-52.6051551949073,47.598889544458,14.3299462054637,-32.9737084041302,-43.6916569493482,-58.6907063334442,17.8486505030925
fiend,i,63,nd,4,215,43.92,95,1007,22.38,404,2608,6.36,426,108,44.15,215,43.92,42.9,44.15,108,H1,0.23,-0.23,0,1.02064,-0.23,1.89703,969,22.38,21.54,24.24826,-37.78628,0.0412004435,157,10,118.48947,100,None,Auto,None,75.9321690749405,64.6678787994621,0.540057917638623,1.07824098933595,154.749090309002,579.43398014303,111.642478979653,109.318006063596,88.9060228322772,-10.7059990302908,-31.7081897726017,-29.1496392524021,13.8299141554765,43.3206519643651,-17.6731150511695,-55.2198519045805,-57.8023857867568,5.08029221021948
meme,i,64,nasal,4,323,41.2,138,2360,14.78,468,2623,13.74,397,108,43.41,215,41.54,41.2,43.41,108,H1,1.87,-2.21,-0.34,-0.00209,-2.21,-0.13793,861,15.77,25.43,26.86342,-29.66578,0.0461657284,191,1,119.98877,0,None,Auto,None,73.3076164750098,65.7832348537079,0.527048441897588,1.10180234613069,369.568179032801,551.568406307498,31.0957295771037,135.806842480307,112.959014018352,17.1118744822854,-46.888030911725,-97.0935231857062,4.38350654417658,33.3144943655659,2.43879987238617,-33.3253158167139,-66.3486469392057,-0.879792753494287
meme,i,64,nasal,4,323,41.74,156,722,23.28,1008,2589,13.1,126,108,43.62,215,41.45,41.74,43.62,108,H1,2.18,-1.88,0.29,-0.00159,-1.88,0.21058,969,16.27,25.47,26.41545,-30.51623,0.0461657284,191,2,120.010022,11.11,None,Auto,None,73.2406245684869,66.5511033396486,0.523926742050268,1.09340018591296,243.340999165431,518.938878758123,47.9252862789687,195.352761103833,124.921017429734,-43.6072138252136,-53.5217636263161,-73.9944505701724,33.085977864375,61.9898922157839,-28.4301062920494,-54.2447287902686,-49.4848228458689,17.8525471020103
meme,i,64,nasal,4,323,42.44,94,875,19.19,407,2637,13.52,92,108,43.71,215,42.11,42.44,43.71,108,H1,1.6,-1.27,0.33,0.00425,-1.27,0.85799,969,19.19,23.25,25.32295,-30.19363,0.0461657284,191,3,120.031274,22.22,None,Auto,None,73.9930851321243,66.1985096098923,0.52779972485717,1.08973165144468,96.569080206075,532.42596876845,69.3651341839559,185.43277486034,112.273503450514,-42.7209490876276,-51.8924808312065,-43.2942921237745,48.5576918611926,46.4209280031361,-23.072293331212,-52.2114484428397,-36.5129913821979,13.9640866453319
